Time,Timestamp,Latitude,Longitude,Altitude,Course,Speed,Bank,Pitch,Horizontal Error,Vertical Error
21:15:19,1.63E+09,39.6571758,-104.2084909,9289.478346,18.45676955,129.1233873,0.09,1.16,0.3,0.5
21:15:20,1.63E+09,39.6575163,-104.2083441,9287.549213,18.41859262,129.1971469,0.09,1.16,0.3,0.5
21:15:22,1.63E+09,39.6583115,-104.2079999,9280.393701,18.54661512,129.3141798,0.09,1.16,0.3,0.5
21:15:23,1.63E+09,39.6589933,-104.2077007,9273.753281,18.82082805,129.6057814,0.09,1.16,0.3,0.5
21:15:23,1.63E+09,39.6594483,-104.2074984,9269.484908,19.01805733,129.8615932,0.09,1.16,0.3,0.5
21:15:25,1.63E+09,39.6601315,-104.2071911,9264.002625,19.21695667,130.1620464,0.09,1.16,0.3,0.5
21:15:26,1.63E+09,39.6607002,-104.2069324,9261.669948,19.49084789,130.0921029,0.09,1.16,0.3,0.5
21:15:26,1.63E+09,39.6611542,-104.2067235,9262.004593,19.6567051,130.0196604,0.09,1.16,0.3,0.5
21:15:28,1.63E+09,39.6616066,-104.2065141,9263.562992,19.71800317,129.5738597,0.09,1.16,0.3,0.5
21:15:29,1.63E+09,39.6621701,-104.206255,9267.53937,19.47836296,128.9480564,0.09,1.16,0.3,0.5
21:15:29,1.63E+09,39.6627318,-104.2060022,9273.064304,19.08085613,128.1418572,0.09,1.16,0.3,0.5
21:15:30,1.63E+09,39.6631792,-104.2058034,9278.188976,18.95181023,127.4258504,4.65,-1.94,0.3,0.5
21:15:31,1.63E+09,39.6635133,-104.2056553,9281.893045,18.90923621,126.9824339,4.65,-1.94,0.3,0.5
21:15:32,1.63E+09,39.6640673,-104.2054099,9287.631234,18.90674963,126.1586657,4.65,-1.94,0.3,0.5
21:15:32,1.63E+09,39.6645082,-104.2052148,9291.519029,18.81880155,125.7023333,4.65,-1.94,0.3,0.5
21:15:33,1.63E+09,39.6649481,-104.2050217,9294.212598,18.65701348,125.294753,4.65,-1.94,0.3,0.5
21:15:35,1.63E+09,39.6657163,-104.2046899,9296.181102,18.28535183,124.7778912,4.65,-1.94,0.3,0.5
21:15:36,1.63E+09,39.6663741,-104.2044117,9295.800525,17.98523555,124.5231286,4.65,-1.94,0.3,0.5
21:15:37,1.63E+09,39.6667032,-104.2042744,9294.635827,17.82101824,124.4895576,4.65,-1.94,0.3,0.5
21:15:38,1.63E+09,39.6673627,-104.2040027,9290.800525,17.56728272,124.6196398,4.65,-1.94,0.3,0.5
21:15:39,1.63E+09,39.6678033,-104.2038231,9286.971785,17.42748687,124.8090537,4.65,-1.94,0.3,0.5
21:15:39,1.63E+09,39.6682453,-104.2036444,9282.345801,17.32003508,125.102352,4.65,-1.94,0.3,0.5
21:15:41,1.63E+09,39.669134,-104.2032862,9272.73294,17.20798867,126.023462,-2.42,2.16,0.3,0.5
21:15:42,1.63E+09,39.6696932,-104.203062,9266.145013,17.19514248,126.7065445,-2.42,2.16,0.3,0.5
21:15:43,1.63E+09,39.6702555,-104.2028349,9260.07874,17.41601048,127.5514807,-2.42,2.16,0.3,0.5
21:15:44,1.63E+09,39.6709344,-104.202556,9251.633858,17.70077896,128.5684109,-2.42,2.16,0.3,0.5
21:15:47,1.63E+09,39.6726424,-104.2018211,9233.920604,18.7649152,130.2196991,-2.42,2.16,0.3,0.5
21:15:49,1.63E+09,39.6735564,-104.2014173,9230.226378,18.83757725,130.3375504,-2.42,2.16,0.3,0.5
21:15:49,1.63E+09,39.6740133,-104.2012169,9230.452756,18.71892369,130.2252862,-2.42,2.16,0.3,0.5
21:15:50,1.63E+09,39.6744699,-104.2010179,9231.509186,18.59483352,129.9660197,-2.42,2.16,0.3,0.5
21:15:51,1.63E+09,39.6749256,-104.2008213,9234.114173,18.43766981,129.4368739,2.62,-0.23,0.3,0.5
21:15:52,1.63E+09,39.6752659,-104.2006744,9236.548556,18.4923074,128.9451803,2.62,-0.23,0.3,0.5
21:15:53,1.63E+09,39.6761659,-104.2002818,9244.340551,18.67798355,127.5263115,2.62,-0.23,0.3,0.5
21:15:54,1.63E+09,39.676501,-104.200136,9248.00853,18.52093265,126.9782263,2.62,-0.23,0.3,0.5
21:15:55,1.63E+09,39.677059,-104.1999003,9255.78084,17.75842288,126.5074379,2.62,-0.23,0.3,0.5
21:15:56,1.63E+09,39.6775056,-104.1997185,9262.644357,17.35718479,126.1459705,2.62,-0.23,0.3,0.5
21:15:57,1.63E+09,39.6785047,-104.1993131,9278.35958,17.65977647,124.9487226,2.62,-0.23,0.3,0.5
21:15:59,1.63E+09,39.6787248,-104.1992217,9281.87664,17.79031368,124.5702061,2.62,-0.23,0.3,0.5
21:15:59,1.63E+09,39.6795983,-104.1988544,9295.209974,18.13822998,123.4452275,2.62,-0.23,0.3,0.5
21:16:00,1.63E+09,39.6801391,-104.1986234,9302.857612,18.35737071,122.5769609,2.62,-0.23,0.3,0.5
21:16:01,1.63E+09,39.6805688,-104.1984389,9310.187008,18.34251772,121.9315747,2.62,-0.23,0.3,0.5
21:16:02,1.63E+09,39.6809973,-104.1982579,9317.680446,17.95616515,121.376279,4.08,-2.48,0.3,0.5
21:16:04,1.63E+09,39.6812114,-104.1981692,9321.984908,17.73451789,121.1843932,4.08,-2.48,0.3,0.5
21:16:05,1.63E+09,39.6823863,-104.1976872,9344.888451,17.64892799,120.9838723,4.08,-2.48,0.3,0.5
21:16:06,1.63E+09,39.6827066,-104.197555,9349.169948,17.62343166,121.089132,4.08,-2.48,0.3,0.5
21:16:07,1.63E+09,39.6834562,-104.1972422,9361.066273,18.2007121,121.7910534,4.08,-2.48,0.3,0.5
21:16:08,1.63E+09,39.6839926,-104.197011,9370.980971,18.39464429,122.3371467,4.08,-2.48,0.3,0.5
21:16:08,1.63E+09,39.6844242,-104.1968269,9378.152887,18.07993255,123.0156453,4.08,-2.48,0.3,0.5
21:16:10,1.63E+09,39.6852995,-104.1964645,9386.502625,17.42897315,124.9934345,4.08,-2.48,0.3,0.5
21:16:11,1.63E+09,39.6859679,-104.1961964,9386.820866,17.02258422,126.690783,4.08,-2.48,0.3,0.5
21:16:13,1.63E+09,39.6866478,-104.1959298,9388.877953,16.70007425,128.5245649,4.05,-2.78,0.3,0.5
21:16:13,1.63E+09,39.6872224,-104.195712,9394.025591,16.17562622,129.5744823,4.05,-2.78,0.3,0.5
21:16:14,1.63E+09,39.6876857,-104.1955403,9399.980315,15.9453959,130.1928938,4.05,-2.78,0.3,0.5
21:16:15,1.63E+09,39.6882673,-104.1953285,9407.129265,15.61400706,130.6463218,4.05,-2.78,0.3,0.5
21:16:16,1.63E+09,39.6887342,-104.195159,9410.203412,15.65828332,131.0783346,4.05,-2.78,0.3,0.5
21:16:17,1.63E+09,39.6893194,-104.1949442,9410.984252,15.8907388,131.5520222,4.05,-2.78,0.3,0.5
21:16:18,1.63E+09,39.6897883,-104.1947694,9411.105643,16.1020555,131.8328131,4.05,-2.78,0.3,0.5
21:16:19,1.63E+09,39.6903757,-104.1945496,9410.528215,16.05753641,132.3292078,4.05,-2.78,0.3,0.5
21:16:20,1.63E+09,39.6908473,-104.1943725,9408.599081,16.23907609,132.8353436,4.05,-2.78,0.3,0.5
21:16:21,1.63E+09,39.691915,-104.1939605,9399.96063,16.79687493,134.3970833,4.05,-2.78,0.3,0.5
21:16:22,1.63E+09,39.6922725,-104.193819,9395.164042,17.05714519,134.7253431,4.05,-2.78,0.3,0.5
21:16:23,1.63E+09,39.6929894,-104.1935287,9383.313648,17.41720282,135.6605741,4.05,-2.78,0.3,0.6
21:16:25,1.63E+09,39.6934705,-104.1933337,9372.818241,17.29656673,136.4467693,2.32,-1.36,0.3,0.5
21:16:25,1.63E+09,39.6943204,-104.192994,9353.284121,16.93390299,137.7456773,2.32,-1.36,0.3,0.5
21:16:26,1.63E+09,39.6946881,-104.1928507,9345.501969,16.65529512,138.3552546,2.32,-1.36,0.3,0.5
21:16:28,1.63E+09,39.6956764,-104.1924726,9326.079396,16.56927178,139.53041,2.32,-1.36,0.3,0.5
21:16:29,1.63E+09,39.6960482,-104.192328,9320.265748,16.78094803,139.7052083,2.32,-1.36,0.3,0.5
21:16:30,1.63E+09,39.69679,-104.1920326,9312.116142,17.28691576,139.5951116,2.32,-1.36,0.3,0.5
21:16:31,1.63E+09,39.6971595,-104.191882,9307.828084,17.50833837,139.4992749,2.32,-1.36,0.3,0.5
21:16:31,1.63E+09,39.6980213,-104.1915276,9296.794619,17.50394597,139.5978129,2.32,-1.36,0.3,0.5
21:16:32,1.63E+09,39.6983914,-104.1913778,9293.251312,17.28641004,139.5336542,2.32,-1.36,0.3,0.5
21:16:34,1.63E+09,39.6992534,-104.1910313,9285.590551,17.32963593,138.9352158,2.32,-1.36,0.3,0.5
21:16:34,1.63E+09,39.6997435,-104.1908306,9281.391076,17.68006386,138.571013,1.78,-0.48,0.3,0.5
21:16:36,1.63E+09,39.7005974,-104.1904774,9274.711286,17.77851928,137.8918685,1.78,-0.48,0.3,0.5
21:16:36,1.63E+09,39.7010829,-104.1902744,9270.875984,17.98913609,137.4628386,1.78,-0.48,0.3,0.5
21:16:38,1.63E+09,39.7019282,-104.1899175,9263.389108,18.15181834,136.8333565,1.78,-0.48,0.3,0.5
21:16:39,1.63E+09,39.7025293,-104.189661,9258.82874,18.31103276,136.4263045,1.78,-0.48,0.3,0.5
21:16:40,1.63E+09,39.7030087,-104.1894569,9257.194882,18.14492476,136.0097336,1.78,-0.48,0.3,0.5
21:16:40,1.63E+09,39.7034869,-104.1892552,9256.633858,18.0684563,135.5005641,1.78,-0.48,0.3,0.5
21:16:41,1.63E+09,39.7039629,-104.1890541,9257.378609,18.07976028,134.8549509,1.78,-0.48,0.3,0.5
21:16:43,1.63E+09,39.7046723,-104.1887541,9259.442257,18.14830138,133.9258423,1.78,-0.48,0.3,0.5
21:16:44,1.63E+09,39.7052589,-104.1885034,9260.685696,18.29730793,133.0578266,1.78,-0.48,0.3,0.5
21:16:44,1.63E+09,39.7058408,-104.1882522,9261.909449,18.49089391,132.203076,-0.84,0.09,0.3,0.5
21:16:46,1.63E+09,39.7067644,-104.1878455,9259.169948,18.95763266,131.3970796,-0.84,0.09,0.3,0.5
21:16:47,1.63E+09,39.707339,-104.1875882,9256.558399,19.11138555,131.2102,-0.84,0.09,0.3,0.5
21:16:48,1.63E+09,39.7079124,-104.1873287,9253.441601,19.31370725,131.0627961,-0.84,0.09,0.3,0.5
21:16:49,1.63E+09,39.7083704,-104.1871213,9252.083333,19.25309675,130.8701672,-0.84,0.09,0.3,0.5
21:16:50,1.63E+09,39.7088284,-104.1869169,9252.319554,18.8986102,130.652106,-0.84,0.09,0.3,0.5
21:16:51,1.63E+09,39.7092865,-104.1867165,9253.133202,18.65914973,130.3845063,-0.84,0.09,0.3,0.5
21:16:52,1.63E+09,39.7099709,-104.1864166,9255.082021,18.76340447,129.7463545,-0.84,0.09,0.3,0.5
21:16:53,1.63E+09,39.7104247,-104.1862162,9256.847113,18.89810005,129.275129,-0.84,0.09,0.3,0.5
21:16:54,1.63E+09,39.7112132,-104.1858604,9260.479003,19.41888236,128.5091882,-0.84,0.09,0.3,0.5
21:16:56,1.63E+09,39.7123309,-104.1853479,9263.864829,19.42841768,127.6304075,4.35,-0.83,0.3,0.5
21:16:57,1.63E+09,39.7128873,-104.1850909,9265.685696,19.75547993,127.4975558,4.35,-0.83,0.3,0.5
21:16:58,1.63E+09,39.7137753,-104.1846772,9270.23622,19.62791941,127.2515448,4.35,-0.83,0.3,0.5
21:16:59,1.63E+09,39.7143312,-104.1844241,9273.261155,19.27722865,127.1209054,4.35,-0.83,0.3,0.5
21:17:01,1.63E+09,39.7149994,-104.1841263,9277.601706,18.86490182,126.9693643,4.35,-0.83,0.3,0.5
21:17:02,1.63E+09,39.716003,-104.1836922,9285.433071,18.2291499,126.6408166,4.35,-0.83,0.3,0.5
21:17:03,1.63E+09,39.7165605,-104.1834568,9289.852362,17.98950956,126.5085893,4.35,-0.83,0.3,0.5
21:17:05,1.63E+09,39.7168954,-104.1833167,9292.066929,17.88976804,126.6211438,-6.3,-2.36,0.3,0.5
21:17:06,1.63E+09,39.7181284,-104.1828076,9294.940945,17.35559082,127.2649848,-6.3,-2.36,0.3,0.5
21:17:07,1.63E+09,39.7188045,-104.1825368,9296.804462,17.02172014,127.3610544,-6.3,-2.36,0.3,0.5
21:17:08,1.63E+09,39.7193691,-104.1823136,9297.81168,16.92424402,127.5387597,-6.3,-2.36,0.3,0.5
21:17:09,1.63E+09,39.7199338,-104.1820879,9298.425197,17.23658241,127.8543303,-6.3,-2.36,0.3,0.5
21:17:10,1.63E+09,39.7204997,-104.18186,9298.930446,17.16986119,128.0727282,-6.3,-2.36,0.3,0.5
21:17:11,1.63E+09,39.7208406,-104.181726,9300.088583,16.71587726,128.2713566,-6.3,-2.36,0.3,0.5
21:17:14,1.63E+09,39.7222232,-104.1812447,9305.465879,13.56349603,129.134972,-6.3,-2.36,0.3,0.5
21:17:14,1.63E+09,39.7226903,-104.1811086,9308.093832,12.18930746,129.1646766,-6.3,-2.36,0.3,0.5
21:17:15,1.63E+09,39.7233951,-104.1809301,9314.120735,10.36652943,129.1974745,0.19,-0.93,0.3,0.5
21:17:16,1.63E+09,39.7239857,-104.1808018,9317.483596,8.949793012,129.3239739,0.19,-0.93,0.3,0.5
21:17:17,1.63E+09,39.7245797,-104.180692,9318.763123,7.576490251,129.7373946,0.19,-0.93,0.3,0.5
21:17:18,1.63E+09,39.724938,-104.1806344,9318.129921,6.795855929,130.1019924,0.19,-0.93,0.3,0.5
21:17:19,1.63E+09,39.725418,-104.1805676,9316.594488,5.735216031,130.5215976,0.19,-0.93,0.3,0.5
21:17:20,1.63E+09,39.7259006,-104.1805114,9315.059055,4.774938038,131.0032603,0.19,-0.93,0.3,0.5
21:17:22,1.63E+09,39.7273602,-104.1803922,9308.595801,3.086324239,132.1398262,0.19,-0.93,0.3,0.5
21:17:24,1.63E+09,39.728464,-104.1803116,9309.33399,3.317173984,132.6953307,0.19,-0.93,0.3,0.5
21:17:26,1.63E+09,39.7295686,-104.1802293,9311.870079,3.152794796,132.5375396,0.19,-0.93,0.3,0.5
21:17:27,1.63E+09,39.7305491,-104.1801629,9310.948163,2.776719937,132.4146467,-1.27,-3.84,0.3,0.5
21:17:28,1.63E+09,39.731039,-104.180136,9311.830709,2.198067854,132.2787547,-1.27,-3.84,0.3,0.5
21:17:31,1.63E+09,39.7326308,-104.1800857,9318.0479,0.867031269,132.3132052,-1.27,-3.84,0.3,0.6
21:17:31,1.63E+09,39.7331202,-104.1800764,9318.700787,0.733656223,132.0756221,-1.27,-3.84,0.3,0.6
21:17:32,1.63E+09,39.7336096,-104.1800669,9320.777559,0.876348933,132.1774475,-1.27,-3.84,0.3,0.6
21:17:33,1.63E+09,39.7339767,-104.1800586,9321.44357,0.952593661,132.1219317,-1.27,-3.84,0.3,0.6
21:17:34,1.63E+09,39.7348331,-104.1800394,9322.824803,0.842276568,132.2345902,-1.27,-3.84,0.3,0.6
21:17:35,1.63E+09,39.7353237,-104.1800328,9322.723097,0.294166739,132.5136254,-1.27,-3.84,0.3,0.6
21:17:36,1.63E+09,39.7361863,-104.1800428,9323.431759,359.1562474,133.3233113,-1.27,-3.84,0.3,0.6
21:17:37,1.63E+09,39.736557,-104.1800493,9322.217848,359.2071738,133.4577009,2.78,0.51,0.3,0.5
21:17:38,1.63E+09,39.7371765,-104.1800605,9317.066929,359.0108067,133.9897309,2.78,0.51,0.3,0.5
21:17:39,1.63E+09,39.7376742,-104.1800739,9311.272966,358.602214,134.6707429,2.78,0.51,0.3,0.5
21:17:40,1.63E+09,39.7380493,-104.1800878,9306.466535,358.2136885,135.3184595,2.78,0.51,0.3,0.5
21:17:41,1.63E+09,39.7389309,-104.1801345,9293.756562,357.2303089,136.7731639,2.78,0.51,0.3,0.5
21:17:42,1.63E+09,39.7395649,-104.1801776,9283.074147,356.8053353,137.4295539,2.78,0.51,0.3,0.5
21:17:43,1.63E+09,39.7402023,-104.1802254,9275.124672,356.6169545,138.0202206,2.78,0.51,0.3,0.5
21:17:44,1.63E+09,39.7405851,-104.1802548,9270.885827,356.5510599,137.9712748,2.78,0.51,0.3,0.5
21:17:45,1.63E+09,39.7414765,-104.1803233,9265.154199,356.7177285,137.4998553,2.78,0.51,0.3,0.5
21:17:46,1.63E+09,39.7419848,-104.1803588,9262.759186,357.0605855,137.2215766,2.78,0.51,0.3,0.5
21:17:47,1.63E+09,39.7431274,-104.1804239,9256.922572,357.9234997,136.8004145,2.78,0.51,0.3,0.5
21:17:48,1.63E+09,39.7435072,-104.1804402,9255.436352,358.2049933,136.5248768,2.15,0.36,0.3,0.5
21:17:50,1.63E+09,39.7443898,-104.1804742,9257.867454,358.3910833,135.6949652,2.15,0.36,0.3,0.5
21:17:51,1.63E+09,39.7451405,-104.1805027,9263.979659,358.3381608,134.7262125,2.15,0.36,0.3,0.5
21:17:51,1.63E+09,39.7456385,-104.1805212,9269.196194,358.4077085,134.3132023,2.1,0.36,0.3,0.5
21:17:52,1.63E+09,39.7462595,-104.1805435,9273.113517,358.3553584,134.1027588,2.1,0.36,0.3,0.5
21:17:53,1.63E+09,39.7468791,-104.1805677,9274.970472,358.1352147,133.8073647,2.1,0.36,0.3,0.5
21:17:54,1.63E+09,39.7474978,-104.1805965,9276.233596,357.7916382,133.6802772,2.1,0.36,0.3,0.5
21:17:56,1.63E+09,39.7482392,-104.1806368,9276.87664,357.4038794,133.4652771,2.1,0.36,0.3,0.5
21:17:57,1.63E+09,39.7493492,-104.180711,9275.948163,356.8206337,133.1833971,2.1,0.36,0.3,0.5
21:17:58,1.63E+09,39.7499648,-104.1807541,9275.39042,356.9432167,133.0510791,6.56,-0.42,0.3,0.5
21:18:00,1.63E+09,39.7504569,-104.1807886,9276.187664,356.8819761,132.9419463,6.56,-0.42,0.3,0.5
21:18:01,1.63E+09,39.7514394,-104.1808593,9278.897638,356.8150449,132.6000639,6.56,-0.42,0.3,0.5
21:18:02,1.63E+09,39.7518071,-104.1808855,9279.852362,356.8607651,132.399542,6.56,-0.42,0.3,0.5
21:18:05,1.63E+09,39.7540035,-104.1810483,9286.138451,356.855879,131.4851775,6.56,-0.42,0.3,0.5
21:18:06,1.63E+09,39.7544895,-104.181081,9286.702756,357.1320887,131.315656,6.56,-0.42,0.3,0.5
21:18:07,1.63E+09,39.7549755,-104.1811104,9287.017717,357.387427,131.3460253,6.56,-0.42,0.3,0.5
21:18:08,1.63E+09,39.7555835,-104.1811443,9287.024278,357.5847826,131.4623538,6.56,-0.42,0.3,0.5
21:18:09,1.63E+09,39.7561911,-104.1811754,9286.676509,357.8443597,131.2635164,-0.59,1.59,0.3,0.5
21:18:10,1.63E+09,39.7571615,-104.1812199,9285.767717,358.0262385,130.9372956,-0.59,1.59,0.3,0.5
21:18:11,1.63E+09,39.7578888,-104.181251,9282.73294,358.2124818,130.8649773,-0.59,1.59,0.3,0.5
21:18:12,1.63E+09,39.7584955,-104.1812705,9279.858924,358.8758626,130.7875908,-0.59,1.59,0.3,0.5
21:18:14,1.63E+09,39.7594658,-104.1812862,9278.159449,359.6934718,130.8031676,-0.59,1.59,0.3,0.6
21:18:16,1.63E+09,39.7605564,-104.1812755,9276.420604,0.78389096,130.7163372,-0.59,1.59,0.3,0.6
21:18:17,1.63E+09,39.7609194,-104.1812689,9275.029528,0.818211979,130.6785512,-0.59,1.59,0.3,0.6
21:18:18,1.63E+09,39.7616448,-104.1812556,9271.348425,0.784590984,130.5997175,-0.59,1.59,0.3,0.6
21:18:19,1.63E+09,39.7620075,-104.1812489,9269.665354,0.801645107,130.6002556,-0.59,1.59,0.3,0.6
21:18:20,1.63E+09,39.7629731,-104.1812287,9267.26706,0.924321387,130.1378844,4.85,-0.32,0.3,0.6
21:18:21,1.63E+09,39.7634539,-104.1812187,9267.516404,0.893429015,129.650751,4.85,-0.32,0.3,0.6
21:18:23,1.63E+09,39.7647681,-104.1811956,9271.030184,0.503419133,128.3181278,4.85,-0.32,0.3,0.6
21:18:24,1.63E+09,39.7652428,-104.1811928,9273.585958,0.139384319,127.8470304,4.85,-0.32,0.3,0.6
21:18:25,1.63E+09,39.7657161,-104.1811931,9275.856299,359.8428103,127.5361169,4.85,-0.32,0.3,0.6
21:18:25,1.63E+09,39.7663061,-104.1811987,9278.408793,359.3784812,127.2321075,4.85,-0.32,0.3,0.5
21:18:27,1.63E+09,39.7670119,-104.1812145,9280.754593,358.7000429,126.8101752,4.85,-0.32,0.3,0.5
21:18:28,1.63E+09,39.7673637,-104.181226,9282.53937,358.4768161,126.5112251,4.85,-0.32,0.3,0.5
21:18:29,1.63E+09,39.7684141,-104.1812768,9290.216535,357.4074788,125.9150532,4.85,-0.32,0.3,0.5
21:18:30,1.63E+09,39.7687627,-104.1812982,9292.057087,357.2319273,125.5828146,1.74,0.44,0.3,0.5
21:18:31,1.63E+09,39.7693415,-104.1813342,9295.980971,357.3355507,125.027174,1.74,0.44,0.3,0.5
21:18:32,1.63E+09,39.7702647,-104.1813779,9300.511811,358.4071206,124.4735852,1.74,0.44,0.3,0.5
21:18:33,1.63E+09,39.7708412,-104.1813946,9302.552493,358.9440587,124.4660612,1.74,0.44,0.3,0.5
21:18:34,1.63E+09,39.7711874,-104.1814011,9303.674541,359.2848456,124.5906986,1.74,0.44,0.3,0.5
21:18:35,1.63E+09,39.771534,-104.1814052,9304.681759,359.5799636,124.6232191,1.74,0.44,0.3,0.5
21:18:36,1.63E+09,39.7725748,-104.181402,9306.276247,0.624112346,124.9188579,1.74,0.44,0.3,0.6
21:18:37,1.63E+09,39.7729224,-104.1813956,9306.417323,0.899067551,125.1212353,1.74,0.44,0.3,0.6
21:18:38,1.63E+09,39.7732704,-104.1813876,9306.190945,1.040010853,125.301419,1.74,0.44,0.3,0.6
21:18:40,1.63E+09,39.7747832,-104.1813608,9307.198163,0.424209033,126.0228924,-0.92,-0.49,0.3,0.6
21:18:41,1.63E+09,39.7752498,-104.1813562,9305.994094,0.37955361,126.1777144,-0.92,-0.49,0.3,0.6
21:18:43,1.63E+09,39.7761842,-104.1813501,9301.712598,0.176429864,126.2532982,-0.92,-0.49,0.3,0.6
21:18:43,1.63E+09,39.7767677,-104.1813467,9296.108924,0.194461942,126.0007256,-0.92,-0.49,0.3,0.6
21:18:44,1.63E+09,39.7773499,-104.1813446,9290.715223,0.079811435,125.5919143,-0.92,-0.49,0.3,0.6
21:18:46,1.63E+09,39.7779302,-104.1813454,9289.081365,359.8308288,125.0869382,-0.92,-0.49,0.3,0.6
21:18:46,1.63E+09,39.7785092,-104.1813509,9290.58727,359.4561255,124.9170748,-0.92,-0.49,0.3,0.6
21:18:48,1.63E+09,39.7794357,-104.1813744,9299.06168,358.6354357,124.8885488,-0.92,-0.49,0.3,0.6
21:18:49,1.63E+09,39.7798983,-104.18139,9303.90748,358.5005464,124.7986736,-0.92,-0.49,0.3,0.6
21:18:51,1.63E+09,39.7809395,-104.1814273,9311.564961,358.4229597,125.0171158,1.59,-2.05,0.3,0.6
21:18:52,1.63E+09,39.7815184,-104.1814484,9314.967192,358.3626606,125.1763785,1.59,-2.05,0.4,0.6
21:18:53,1.63E+09,39.7822153,-104.1814735,9315.58727,358.3608929,125.7209882,1.59,-2.05,0.3,0.6
21:18:54,1.63E+09,39.7825646,-104.1814873,9314.527559,358.2034562,125.8674851,1.59,-2.05,0.3,0.6
21:18:55,1.63E+09,39.7831475,-104.1815151,9312.791995,357.6401726,126.0485806,1.59,-2.05,0.3,0.5
21:18:56,1.63E+09,39.783966,-104.1815623,9310.288714,357.4469899,126.5532577,1.59,-2.05,0.3,0.5
21:18:58,1.63E+09,39.7850228,-104.1816158,9305.925197,358.0036461,127.2240873,1.59,-2.05,0.3,0.5
21:18:58,1.63E+09,39.7854951,-104.1816348,9306.082677,358.403045,127.6435294,1.59,-2.05,0.3,0.5
21:19:00,1.63E+09,39.7860877,-104.1816518,9307.506562,358.9054754,128.2199389,1.59,-2.05,0.3,0.5
21:19:00,1.63E+09,39.7866824,-104.1816641,9310.515092,359.2370262,128.4606335,5.11,-1.06,0.3,0.5
21:19:02,1.63E+09,39.7875153,-104.1816817,9317.706693,358.7861043,128.4586348,5.11,-1.06,0.4,0.6
21:19:03,1.63E+09,39.7883486,-104.1817128,9327.411417,358.2944476,128.6617511,5.11,-1.06,0.4,0.6
21:19:06,1.63E+09,39.7900236,-104.18178,9324.858924,358.0247714,130.2761111,5.11,-1.06,0.3,0.5
21:19:07,1.63E+09,39.7906285,-104.1818108,9320.646325,357.5839614,130.956584,5.11,-1.06,0.3,0.5
21:19:08,1.63E+09,39.7913573,-104.181855,9321.984908,357.1820817,131.2710423,5.11,-1.06,0.3,0.5
21:19:10,1.63E+09,39.7923288,-104.1819214,9325.328084,356.9336659,131.1834991,5.11,-1.06,0.3,0.5
21:19:11,1.63E+09,39.7928138,-104.181954,9324.071522,357.0073117,131.0577854,5.11,-1.06,0.3,0.5
21:19:11,1.63E+09,39.7932984,-104.1819869,9322.395013,356.9429244,130.8514407,4.65,-1.73,0.3,0.5
21:19:12,1.63E+09,39.7937821,-104.1820196,9319.206037,357.0566836,130.6042554,4.65,-1.73,0.3,0.5
21:19:13,1.63E+09,39.7943858,-104.1820554,9315.23294,357.5727961,130.3545304,4.65,-1.73,0.3,0.5
21:19:15,1.63E+09,39.7954724,-104.1821,9304.606299,358.5745163,130.4917878,4.65,-1.73,0.3,0.5
21:19:16,1.63E+09,39.7963198,-104.1821165,9297.454068,359.5660138,130.8828041,4.65,-1.73,0.3,0.6
21:19:17,1.63E+09,39.7966836,-104.182118,9295.055774,359.9149284,130.9180707,4.65,-1.73,0.3,0.6
21:19:19,1.63E+09,39.7976533,-104.1821128,9293.146325,0.323845967,130.6867526,4.65,-1.73,0.4,0.6
21:19:20,1.63E+09,39.7983781,-104.1821121,9296.945538,359.837277,130.0437208,4.65,-1.73,0.4,0.6
21:19:21,1.63E+09,39.7987391,-104.1821146,9300.889108,359.6824087,129.753613,4.65,-1.73,0.4,0.6
21:19:21,1.63E+09,39.7992189,-104.1821203,9305.711942,359.3624492,129.2736617,4.65,-1.73,0.4,0.6
21:19:24,1.63E+09,39.8005319,-104.1821583,9314.360236,358.2030747,128.9402968,4.72,-1.02,0.3,0.6
21:19:24,1.63E+09,39.8011295,-104.1821866,9316.184383,357.6904513,129.2734761,4.72,-1.02,0.3,0.5
21:19:25,1.63E+09,39.8014887,-104.1822072,9317.162073,357.4263508,129.4350932,4.72,-1.02,0.3,0.5
21:19:26,1.63E+09,39.8019685,-104.1822352,9319.265092,357.5253717,129.6587114,4.72,-1.02,0.3,0.5
21:19:27,1.63E+09,39.8025694,-104.1822659,9322.536089,357.9160326,129.8958471,4.72,-1.02,0.3,0.5
21:19:28,1.63E+09,39.8030507,-104.1822858,9325.997375,358.3379803,130.0201413,4.72,-1.02,0.3,0.5
21:19:30,1.63E+09,39.8041359,-104.1823212,9333.520341,358.6080241,130.4315785,4.72,-1.02,0.3,0.5
21:19:32,1.63E+09,39.8054691,-104.1823683,9325.137795,358.2655765,131.6585905,4.72,-1.02,0.3,0.5
21:19:33,1.63E+09,39.8064489,-104.1824113,9305.528215,357.7053745,133.026753,-0.35,-1.78,0.3,0.5
21:19:35,1.63E+09,39.807439,-104.1824695,9288.461286,357.3013262,134.1768844,-0.35,-1.78,0.3,0.5
21:19:36,1.63E+09,39.8080612,-104.1825085,9279.37336,357.2437798,134.6114457,-0.35,-1.78,0.3,0.5
21:19:37,1.63E+09,39.8084355,-104.1825313,9274.895013,357.3970627,134.8280946,-0.35,-1.78,0.3,0.5
